sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
24814,7532,1,82,6,266040
24815,7532,1,117,5,266040
24816,7533,1,11,9,266100
24817,7534,1,12,4,266100
24818,7534,1,23,6,266100
24819,7535,1,4,7,266100
24820,7535,1,2,10,266100
24821,7536,1,11,3,266100
24822,7536,1,1,11,266100
24823,7537,1,2,4,266160
24824,7538,1,43,7,266160
24825,7538,1,99,5,266160
24826,7538,1,470,2,266160
24827,7539,1,74,6,266220
24828,7539,1,63,8,266220
24829,7540,1,26,5,266220
24830,7541,1,0,6,266220
24831,7541,1,11,6,266220
24832,7542,1,61,11,266220
24833,7542,1,94,10,266220
24834,7543,1,82,6,266280
24835,7543,1,66,5,266280
24836,7543,1,21,9,266280
24837,7544,1,33,9,266340
24838,7544,1,18,6,266340
24839,7544,1,285,8,266340
24840,7544,1,75,6,266340
24841,7545,1,317,12,266340
24842,7546,1,125,12,266400
24843,7546,1,45,6,266400
24844,7547,1,34,6,266460
24845,7548,1,116,12,266520
24846,7549,1,243,7,266580
24847,7549,1,69,7,266580
24848,7549,1,117,7,266580
24849,7550,1,0,8,266580
24850,7550,1,38,10,266580
24851,7550,1,27,8,266580
24852,7550,1,193,6,266580
24853,7550,1,15,4,266580
24854,7551,1,39,4,266580
24855,7551,1,495,11,266580
24856,7551,1,84,4,266580
24857,7552,1,24,9,266580
24858,7553,1,16,7,266580
24859,7554,1,51,8,266640
24860,7554,1,98,9,266640
24861,7555,1,123,3,266640
24862,7555,1,115,6,266640
24863,7555,1,36,5,266640
24864,7555,1,38,2,266640
24865,7555,1,22,2,266640
24866,7555,1,1,9,266640
24867,7555,1,40,5,266640
24868,7555,1,7,11,266640
24869,7555,1,4,5,266640
24870,7556,1,89,6,266640
24871,7556,1,152,11,266640
24872,7556,1,45,3,266640
24873,7556,1,29,6,266640
24874,7557,1,170,1,266700
24875,7557,1,109,5,266700
24876,7558,1,11,8,266820
24877,7559,1,7,6,266820
24878,7559,1,2,7,266820
24879,7559,1,35,3,266820
24880,7559,1,36,10,266820
24881,7560,1,27,6,266820
24882,7560,1,131,6,266820
24883,7561,1,8,4,266820
24884,7561,1,191,7,266820
24885,7561,1,47,12,266820
24886,7562,1,113,4,266880
24887,7562,1,154,7,266880
24888,7562,1,49,5,266880
24889,7562,1,27,6,266880
24890,7562,1,55,3,266880
24891,7563,1,20,8,266880
24892,7563,1,68,8,266880
24893,7563,1,22,9,266880
24894,7564,1,196,5,266880
24895,7564,1,17,2,266880
24896,7564,1,43,8,266880
24897,7564,1,24,12,266880
24898,7564,1,9,4,266880
24899,7564,1,13,5,266880
24900,7565,1,46,3,266940
24901,7565,1,181,6,266940
24902,7565,1,12,8,266940
24903,7565,1,19,6,266940
24904,7565,1,25,10,266940
24905,7565,1,35,8,266940
24906,7565,1,476,7,266940
24907,7565,1,0,7,266940
24908,7565,1,7,8,266940
24909,7565,1,418,4,266940
24910,7565,1,95,8,266940
24911,7566,1,157,9,266940
24912,7566,1,299,12,266940
24913,7567,1,39,6,266940
24914,7567,1,29,12,266940
24915,7568,1,0,3,267000
24916,7568,1,24,4,267000
24917,7568,1,10,10,267000
24918,7568,1,12,6,267000
24919,7568,1,254,8,267000
24920,7568,1,11,4,267000
24921,7569,1,25,4,267060
24922,7570,1,196,9,267120
24923,7570,1,15,5,267120
24924,7570,1,8,8,267120
24925,7571,1,44,6,267120
24926,7572,1,91,2,267180
24927,7572,1,234,6,267180
24928,7572,1,57,8,267180
24929,7572,1,79,12,267180
24930,7572,1,43,5,267180
24931,7573,1,212,6,267180
24932,7573,1,12,8,267180
24933,7573,1,2,2,267180
24934,7573,1,7,8,267180
24935,7573,1,18,10,267180
24936,7574,1,91,1,267180
24937,7574,1,74,8,267180
24938,7575,1,412,12,267240
24939,7575,1,83,6,267240
24940,7575,1,9,6,267240
24941,7576,1,6,8,267240
24942,7576,1,54,7,267240
24943,7576,1,22,12,267240
24944,7576,1,162,8,267240
24945,7576,1,35,9,267240
24946,7576,1,19,7,267240
24947,7577,1,2,5,267300
24948,7578,1,26,8,267420
24949,7579,1,164,3,267420
24950,7579,1,25,4,267420
24951,7579,1,472,4,267420
24952,7580,1,1,5,267480
24953,7580,1,13,4,267480
24954,7580,1,5,7,267480
24955,7580,1,8,8,267480
24956,7580,1,11,10,267480
24957,7580,1,26,8,267480
24958,7580,1,81,7,267480
24959,7580,1,6,9,267480
24960,7580,1,48,2,267480
24961,7581,1,21,9,267540
24962,7581,1,16,2,267540
24963,7581,1,87,4,267540
24964,7582,1,37,8,267600
24965,7582,1,2,2,267600
24966,7582,1,32,9,267600
24967,7583,1,38,4,267600
24968,7583,1,163,9,267600
24969,7584,1,19,5,267600
24970,7584,1,0,2,267600
24971,7585,1,231,8,267660
24972,7586,1,19,2,267660
24973,7587,1,10,7,267780
24974,7587,1,16,10,267780
24975,7587,1,14,10,267780
24976,7588,1,174,8,267780
24977,7588,1,25,10,267780
24978,7589,1,39,4,267840
24979,7589,1,9,9,267840
24980,7589,1,0,4,267840
24981,7589,1,84,10,267840
24982,7589,1,174,7,267840
24983,7589,1,239,7,267840
24984,7590,1,47,5,267840
24985,7590,1,2,5,267840
24986,7590,1,104,2,267840
24987,7590,1,218,4,267840
24988,7591,1,465,6,267900
24989,7591,1,48,12,267900
24990,7591,1,3,8,267900
24991,7592,1,5,9,267960
24992,7592,1,14,5,267960
24993,7592,1,10,5,267960
24994,7593,1,191,8,267960
24995,7593,1,53,4,267960
24996,7593,1,167,8,267960
24997,7593,1,71,10,267960
24998,7593,1,135,12,267960
24999,7593,1,464,5,267960
25000,7593,1,38,3,267960
25001,7594,1,141,10,268020
25002,7595,1,211,9,268080
25003,7595,1,18,6,268080
25004,7595,1,59,9,268080
25005,7596,1,0,4,268080
25006,7596,1,61,4,268080
25007,7596,1,95,4,268080
25008,7597,1,172,7,268140
25009,7598,1,198,11,268140
25010,7598,1,7,3,268140
25011,7598,1,236,11,268140
25012,7598,1,9,4,268140
25013,7598,1,28,6,268140
25014,7598,1,18,5,268140
25015,7598,1,8,7,268140
25016,7598,1,47,2,268140
25017,7598,1,40,8,268140
25018,7598,1,106,6,268140
25019,7598,1,216,10,268140
25020,7598,1,0,10,268140
25021,7598,1,178,11,268140
25022,7598,1,11,9,268140
25023,7599,1,59,6,268140
25024,7599,1,25,5,268140
25025,7599,1,37,5,268140
25026,7599,1,122,4,268140
25027,7600,1,45,5,268200
25028,7600,1,40,11,268200
25029,7601,1,82,1,268260
25030,7601,1,89,5,268260
25031,7602,1,46,11,268320
25032,7603,1,60,10,268380
25033,7603,1,19,5,268380
25034,7604,1,3,9,268380
25035,7604,1,413,9,268380
25036,7604,1,441,10,268380
25037,7604,1,190,10,268380
25038,7604,1,39,7,268380
25039,7604,1,48,7,268380
25040,7604,1,112,5,268380
25041,7604,1,447,9,268380
25042,7605,1,28,5,268440
25043,7605,1,498,10,268440
25044,7606,1,419,7,268440
25045,7606,1,1,6,268440
25046,7606,1,176,6,268440
25047,7606,1,445,4,268440
25048,7606,1,10,3,268440
25049,7607,1,159,5,268440
25050,7607,1,214,6,268440
25051,7608,1,0,5,268500
25052,7609,1,103,10,268560
25053,7609,1,8,8,268560
25054,7609,1,79,10,268560
25055,7609,1,21,8,268560
25056,7610,1,103,8,268560
25057,7610,1,21,10,268560
25058,7610,1,15,7,268560
25059,7611,1,26,3,268560
25060,7611,1,148,11,268560
25061,7612,1,271,10,268620
25062,7612,1,2,6,268620
25063,7612,1,43,2,268620
25064,7612,1,228,11,268620
25065,7613,1,2,1,268620
25066,7614,1,27,4,268680
25067,7614,1,50,8,268680
25068,7615,1,106,9,268740
25069,7615,1,11,5,268740
25070,7615,1,4,12,268740
25071,7615,1,33,3,268740
25072,7616,1,30,6,268740
25073,7616,1,0,12,268740
25074,7617,1,77,3,268860
25075,7617,1,84,3,268860
25076,7618,1,115,11,268860
25077,7618,1,139,9,268860
25078,7619,1,6,12,268920
25079,7619,1,26,11,268920
25080,7619,1,1,8,268920
25081,7620,1,140,6,269100
25082,7621,1,2,10,269100
25083,7622,1,97,6,269160
25084,7622,1,29,3,269160
25085,7622,1,8,6,269160
25086,7622,1,2,6,269160
25087,7622,1,80,5,269160
25088,7623,1,1,7,269280
25089,7624,1,29,3,269280
25090,7624,1,13,9,269280
25091,7624,1,65,6,269280
25092,7625,1,21,10,269340
25093,7625,1,179,4,269340
25094,7625,1,10,4,269340
25095,7626,1,38,4,269400
25096,7627,1,4,8,269400
25097,7627,1,45,4,269400
25098,7628,1,39,12,269460
25099,7628,1,234,6,269460
25100,7629,1,106,8,269520
25101,7630,1,30,8,269520
25102,7631,1,112,8,269580
25103,7631,1,242,6,269580
25104,7632,1,165,6,269580
25105,7632,1,35,3,269580
25106,7632,1,12,2,269580
25107,7632,1,4,10,269580
25108,7632,1,126,4,269580
25109,7632,1,49,3,269580
25110,7632,1,156,6,269580
25111,7632,1,17,12,269580
25112,7632,1,25,8,269580
25113,7633,1,13,4,269820
25114,7634,1,98,8,269880
25115,7634,1,19,10,269880
25116,7635,1,38,2,269880
25117,7635,1,67,7,269880
25118,7635,1,18,2,269880
25119,7635,1,37,9,269880
25120,7635,1,143,1,269880
25121,7636,1,9,6,269940
25122,7636,1,0,4,269940
25123,7636,1,46,2,269940
25124,7636,1,1,4,269940
25125,7636,1,13,2,269940
25126,7636,1,18,4,269940
25127,7636,1,166,6,269940
25128,7636,1,74,9,269940
25129,7637,1,16,6,270000
25130,7638,1,17,3,270000
25131,7639,1,2,9,270120
25132,7639,1,43,7,270120
25133,7639,1,105,4,270120
25134,7639,1,145,5,270120
25135,7639,1,151,11,270120
25136,7639,1,306,4,270120
25137,7640,1,20,4,270180
25138,7640,1,170,8,270180
25139,7640,1,334,6,270180
25140,7640,1,18,6,270180
25141,7640,1,1,7,270180
25142,7640,1,16,10,270180
25143,7640,1,34,3,270180
25144,7640,1,2,1,270180
25145,7640,1,211,8,270180
25146,7640,1,49,6,270180
25147,7640,1,71,4,270180
25148,7641,1,5,9,270180
25149,7642,1,23,5,270240
25150,7642,1,132,4,270240
25151,7642,1,7,5,270240
25152,7642,1,31,2,270240
25153,7643,1,296,5,270240
25154,7644,1,13,3,270240
25155,7645,1,15,9,270240
25156,7645,1,11,6,270240
25157,7645,1,2,3,270240
25158,7645,1,413,6,270240
25159,7645,1,27,2,270240
25160,7646,1,104,6,270360
25161,7646,1,83,7,270360
25162,7646,1,145,6,270360
25163,7646,1,3,12,270360
25164,7646,1,0,2,270360
25165,7647,1,294,6,270360
25166,7648,1,5,12,270360
25167,7648,1,1,3,270360
25168,7648,1,68,6,270360
25169,7648,1,425,11,270360
25170,7648,1,46,6,270360
25171,7649,1,2,11,270360
25172,7650,1,238,2,270420
25173,7650,1,7,6,270420
25174,7651,1,76,10,270420
25175,7652,1,3,6,270420
25176,7652,1,123,10,270420
25177,7652,1,37,10,270420
25178,7652,1,9,6,270420
25179,7652,1,1,3,270420
25180,7653,1,76,8,270480
25181,7653,1,480,2,270480
25182,7653,1,177,8,270480
25183,7653,1,120,12,270480
25184,7653,1,89,8,270480
25185,7653,1,162,2,270480
25186,7653,1,36,12,270480
25187,7653,1,315,6,270480
25188,7653,1,1,3,270480
25189,7653,1,250,6,270480
25190,7653,1,10,2,270480
25191,7653,1,47,5,270480
25192,7654,1,36,8,270540
25193,7654,1,22,1,270540
25194,7654,1,20,12,270540
25195,7655,1,23,1,270540
25196,7655,1,202,11,270540
25197,7656,1,0,11,270540
25198,7657,1,35,8,270600
25199,7657,1,1,6,270600
25200,7657,1,19,5,270600
25201,7657,1,172,11,270600
25202,7658,1,45,5,270600
25203,7659,1,8,10,270660
25204,7660,1,317,8,270660
25205,7660,1,43,10,270660
25206,7661,1,81,8,270720
25207,7662,1,0,6,270720
25208,7663,1,234,10,270720
25209,7663,1,27,5,270720
25210,7664,1,2,6,270780
25211,7665,1,159,9,270840
25212,7666,1,167,6,270900
25213,7666,1,97,5,270900
25214,7666,1,46,1,270900
25215,7666,1,9,2,270900
25216,7666,1,42,7,270900
25217,7666,1,60,7,270900
25218,7666,1,0,8,270900
25219,7666,1,14,6,270900
25220,7667,1,11,8,270900
25221,7668,1,1,6,270900
25222,7668,1,37,6,270900
25223,7668,1,61,10,270900
25224,7669,1,39,6,270900
25225,7669,1,20,2,270900
25226,7670,1,223,4,270960
25227,7670,1,64,7,270960
25228,7670,1,6,4,270960
25229,7671,1,15,9,270960
25230,7672,1,9,2,270960
25231,7672,1,39,8,270960
25232,7672,1,79,6,270960
25233,7672,1,92,8,270960
25234,7673,1,77,10,271020
25235,7673,1,288,6,271020
25236,7674,1,90,11,271020
25237,7674,1,8,12,271020
25238,7674,1,10,6,271020
25239,7674,1,73,3,271020
25240,7675,1,4,10,271020
25241,7676,1,6,3,271020
25242,7676,1,13,4,271020
25243,7677,1,21,7,271140
25244,7677,1,74,9,271140
25245,7677,1,5,4,271140
25246,7678,1,178,8,271140
25247,7678,1,229,6,271140
25248,7678,1,23,4,271140
25249,7679,1,24,9,271200
25250,7679,1,169,2,271200
25251,7679,1,48,8,271200
25252,7679,1,8,8,271200
25253,7680,1,11,7,271260
25254,7681,1,285,7,271260
25255,7681,1,10,12,271260
25256,7681,1,162,4,271260
25257,7681,1,42,5,271260
25258,7681,1,19,11,271260
25259,7682,1,36,4,271260
25260,7682,1,92,4,271260
25261,7683,1,25,5,271320
25262,7683,1,332,4,271320
25263,7683,1,455,8,271320
25264,7683,1,16,5,271320
25265,7683,1,45,6,271320
25266,7683,1,498,12,271320
25267,7683,1,170,6,271320
25268,7684,1,37,6,271380
25269,7685,1,83,5,271380
25270,7685,1,182,5,271380
25271,7686,1,4,6,271440
25272,7686,1,11,4,271440
25273,7686,1,107,2,271440
25274,7686,1,474,8,271440
25275,7686,1,0,8,271440
25276,7687,1,164,6,271440
25277,7687,1,50,3,271440
25278,7687,1,6,7,271440
25279,7688,1,269,9,271500
25280,7689,1,26,4,271560
25281,7689,1,11,6,271560
25282,7690,1,17,2,271620
25283,7690,1,39,4,271620
25284,7690,1,326,4,271620
25285,7690,1,68,8,271620
25286,7691,1,190,6,271680
25287,7692,1,185,4,271680
25288,7693,1,96,5,271680
25289,7693,1,68,8,271680
25290,7694,1,38,9,271740
25291,7694,1,2,6,271740
25292,7694,1,3,8,271740
25293,7694,1,37,12,271740
25294,7695,1,33,1,271800
25295,7696,1,11,5,271800
25296,7697,1,54,12,271800
25297,7697,1,179,6,271800
25298,7698,1,143,3,271860
25299,7698,1,317,2,271860
25300,7698,1,192,5,271860
25301,7699,1,168,6,271860
25302,7699,1,302,10,271860
25303,7699,1,44,4,271860
25304,7699,1,1,7,271860
25305,7699,1,29,8,271860
25306,7699,1,37,6,271860
25307,7700,1,94,10,271920
25308,7700,1,45,6,271920
25309,7700,1,41,5,271920
25310,7701,1,12,8,271920
25311,7702,1,1,6,271980
25312,7703,1,46,9,272040
25313,7703,1,333,4,272040
25314,7704,1,21,2,272040
25315,7705,1,261,6,272220
25316,7706,1,0,4,272220
25317,7706,1,15,6,272220
25318,7706,1,359,7,272220
25319,7706,1,13,12,272220
25320,7707,1,19,6,272280
25321,7707,1,160,10,272280
25322,7707,1,36,3,272280
25323,7707,1,61,11,272280
25324,7707,1,47,6,272280
25325,7707,1,106,6,272280
25326,7707,1,494,7,272280
25327,7707,1,410,10,272280
25328,7707,1,337,8,272280
25329,7708,1,15,8,272340
25330,7708,1,48,2,272340
25331,7708,1,144,4,272340
25332,7708,1,6,10,272340
25333,7708,1,45,7,272340
25334,7709,1,55,1,272400
25335,7709,1,323,5,272400
25336,7709,1,420,11,272400
25337,7709,1,14,4,272400
25338,7709,1,36,4,272400
25339,7710,1,7,12,272400
25340,7711,1,13,8,272460
25341,7712,1,81,5,272460
25342,7712,1,491,2,272460
25343,7712,1,41,10,272460
25344,7712,1,42,7,272460
25345,7713,1,48,4,272520
25346,7713,1,45,11,272520
25347,7713,1,299,5,272520
25348,7714,1,12,4,272580
25349,7714,1,47,6,272580
25350,7714,1,32,9,272580
25351,7715,1,56,7,272640
25352,7715,1,9,9,272640
25353,7715,1,32,5,272640
25354,7716,1,80,7,272640
25355,7716,1,33,6,272640
25356,7716,1,18,3,272640
25357,7717,1,47,1,272640
25358,7717,1,68,2,272640
25359,7717,1,76,4,272640
25360,7717,1,0,8,272640
25361,7717,1,75,8,272640
25362,7718,1,8,2,272640
25363,7719,1,46,6,272700
25364,7720,1,127,4,272700
25365,7720,1,0,4,272700
25366,7720,1,308,12,272700
25367,7720,1,25,10,272700
25368,7720,1,181,10,272700
25369,7720,1,5,4,272700
25370,7720,1,155,4,272700
25371,7720,1,4,6,272700
25372,7720,1,64,3,272700
25373,7720,1,140,4,272700
25374,7720,1,3,4,272700
25375,7720,1,2,2,272700
25376,7721,1,34,9,272700
25377,7721,1,207,6,272700
25378,7722,1,45,3,272700
25379,7722,1,167,4,272700
25380,7722,1,15,6,272700
25381,7723,1,185,6,272700
25382,7724,1,169,6,272820
25383,7724,1,2,10,272820
25384,7724,1,6,12,272820
25385,7725,1,11,12,272820
25386,7725,1,43,8,272820
25387,7726,1,38,8,272880
25388,7726,1,1,8,272880
25389,7727,1,145,6,272880
25390,7728,1,28,4,272880
25391,7728,1,33,1,272880
25392,7728,1,360,3,272880
25393,7729,1,4,7,272880
25394,7729,1,8,6,272880
25395,7730,1,4,8,272880
25396,7731,1,170,8,272880
25397,7732,1,92,8,272880
25398,7733,1,70,8,273000
25399,7734,1,7,7,273060
25400,7734,1,88,8,273060
25401,7735,1,61,10,273120
25402,7735,1,30,10,273120
25403,7736,1,89,11,273120
25404,7736,1,19,5,273120
25405,7736,1,7,9,273120
25406,7737,1,371,7,273180
25407,7738,1,157,5,273180
25408,7738,1,12,4,273180
25409,7738,1,38,4,273180
25410,7738,1,408,4,273180
25411,7738,1,193,10,273180
25412,7739,1,170,11,273180
25413,7739,1,183,10,273180
25414,7739,1,4,7,273180
25415,7739,1,40,6,273180
25416,7739,1,37,12,273180
25417,7739,1,206,3,273180
25418,7740,1,178,9,273240
25419,7741,1,61,3,273240
25420,7741,1,16,7,273240
25421,7742,1,48,2,273240
25422,7742,1,54,4,273240
25423,7742,1,47,6,273240
25424,7742,1,25,5,273240
25425,7742,1,8,8,273240
25426,7742,1,4,12,273240
25427,7742,1,14,8,273240
25428,7742,1,158,8,273240
25429,7743,1,31,8,273300
25430,7743,1,1,6,273300
25431,7743,1,180,6,273300
25432,7743,1,45,8,273300
25433,7744,1,5,8,273300
25434,7744,1,12,10,273300
25435,7744,1,0,4,273300
25436,7745,1,164,4,273300
25437,7745,1,141,12,273300
25438,7746,1,2,11,273360
25439,7746,1,0,12,273360
25440,7746,1,247,6,273360
25441,7746,1,294,8,273360
25442,7746,1,353,4,273360
25443,7746,1,52,7,273360
25444,7746,1,11,4,273360
25445,7747,1,17,9,273420
25446,7747,1,53,6,273420
25447,7747,1,0,8,273420
25448,7748,1,48,10,273480
25449,7748,1,146,8,273480
25450,7748,1,33,3,273480
25451,7749,1,5,2,273480
25452,7749,1,103,6,273480
25453,7749,1,172,7,273480
25454,7749,1,164,5,273480
25455,7749,1,4,6,273480
25456,7749,1,80,4,273480
25457,7749,1,2,7,273480
25458,7749,1,12,7,273480
25459,7749,1,35,11,273480
25460,7750,1,26,4,273480
25461,7751,1,41,8,273540
25462,7751,1,206,8,273540
25463,7752,1,55,8,273600
25464,7753,1,37,11,273600
25465,7753,1,73,7,273600
25466,7754,1,49,8,273600
25467,7754,1,4,6,273600
25468,7754,1,62,4,273600
25469,7754,1,68,4,273600
25470,7754,1,344,12,273600
25471,7755,1,103,2,273660
25472,7756,1,7,2,273660
25473,7756,1,19,6,273660
25474,7756,1,193,9,273660
25475,7756,1,140,4,273660
25476,7757,1,25,2,273720
25477,7757,1,42,8,273720
25478,7757,1,17,4,273720
25479,7758,1,40,4,273720
25480,7758,1,41,2,273720
25481,7758,1,128,8,273720
25482,7759,1,29,6,273720
25483,7759,1,71,2,273720
25484,7759,1,79,3,273720
25485,7759,1,41,1,273720
25486,7759,1,3,1,273720
25487,7759,1,30,4,273720
25488,7759,1,495,2,273720
25489,7759,1,363,10,273720
25490,7760,1,11,6,273840
25491,7760,1,8,10,273840
25492,7760,1,36,5,273840
25493,7760,1,13,8,273840
25494,7760,1,14,2,273840
25495,7761,1,29,5,273840
25496,7761,1,3,8,273840
25497,7761,1,12,10,273840
25498,7761,1,161,6,273840
25499,7761,1,31,8,273840
25500,7762,1,8,10,273840
25501,7762,1,172,8,273840
25502,7762,1,61,4,273840
25503,7762,1,0,8,273840
25504,7762,1,51,6,273840
25505,7762,1,34,4,273840
25506,7763,1,36,8,273840
25507,7764,1,9,6,273900
25508,7764,1,57,4,273900
25509,7764,1,164,6,273900
25510,7764,1,245,6,273900
25511,7765,1,31,3,273960
25512,7765,1,28,2,273960
25513,7766,1,14,6,274080
25514,7766,1,3,6,274080
25515,7766,1,15,12,274080
25516,7766,1,8,8,274080
25517,7766,1,196,10,274080
25518,7766,1,75,8,274080
25519,7766,1,303,8,274080
25520,7767,1,5,7,274140
25521,7767,1,274,4,274140
25522,7767,1,12,8,274140
25523,7767,1,185,6,274140
25524,7768,1,21,8,274140
25525,7768,1,8,1,274140
25526,7768,1,65,2,274140
25527,7769,1,32,6,274200
25528,7769,1,95,4,274200
25529,7769,1,37,8,274200
25530,7770,1,10,7,274200
25531,7770,1,363,4,274200
25532,7771,1,9,4,274200
25533,7771,1,188,7,274200
25534,7771,1,389,5,274200
25535,7771,1,28,3,274200
25536,7771,1,324,12,274200
25537,7771,1,0,8,274200
25538,7771,1,18,12,274200
25539,7771,1,75,6,274200
25540,7771,1,49,12,274200
25541,7771,1,4,8,274200
25542,7772,1,35,3,274260
25543,7773,1,170,6,274260
25544,7774,1,16,9,274320
25545,7774,1,24,10,274320
25546,7774,1,5,6,274320
25547,7774,1,217,3,274320
25548,7775,1,0,8,274320
25549,7775,1,8,6,274320
25550,7775,1,167,4,274320
25551,7775,1,173,2,274320
25552,7775,1,9,6,274320
25553,7775,1,13,4,274320
25554,7776,1,24,7,274320
25555,7777,1,129,3,274380
25556,7777,1,57,11,274380
25557,7777,1,10,9,274380
25558,7777,1,16,4,274380
25559,7778,1,10,5,274380
25560,7778,1,83,7,274380
25561,7778,1,196,4,274380
25562,7778,1,18,8,274380
25563,7778,1,37,4,274380
25564,7778,1,42,9,274380
25565,7778,1,156,10,274380
25566,7778,1,0,7,274380
25567,7778,1,51,6,274380
25568,7778,1,36,9,274380
25569,7778,1,12,12,274380
25570,7778,1,29,10,274380
25571,7779,1,108,2,274380
25572,7779,1,8,5,274380
25573,7780,1,108,12,274380
25574,7780,1,438,10,274380
25575,7781,1,7,5,274380
25576,7781,1,5,6,274380
25577,7781,1,189,12,274380
25578,7781,1,2,4,274380
25579,7781,1,4,6,274380
25580,7782,1,97,10,274380
25581,7783,1,8,9,274440
25582,7783,1,0,8,274440
25583,7783,1,5,8,274440
25584,7783,1,97,9,274440
25585,7783,1,83,4,274440
25586,7783,1,46,4,274440
25587,7783,1,398,7,274440
25588,7783,1,140,2,274440
25589,7784,1,8,8,274440
25590,7784,1,1,8,274440
25591,7785,1,30,10,274620
25592,7785,1,152,5,274620
25593,7786,1,49,11,274680
25594,7786,1,6,2,274680
25595,7786,1,11,7,274680
25596,7786,1,180,8,274680
25597,7786,1,1,10,274680
25598,7786,1,14,10,274680
25599,7786,1,9,9,274680
25600,7787,1,24,6,274680
25601,7788,1,165,2,274740
25602,7788,1,302,10,274740
25603,7788,1,1,5,274740
25604,7788,1,350,5,274740
25605,7789,1,375,2,274740
25606,7790,1,425,10,274740
25607,7791,1,4,1,274800
25608,7791,1,1,1,274800
25609,7791,1,57,10,274800
25610,7791,1,6,8,274800
25611,7792,1,391,9,274800
25612,7792,1,24,5,274800
25613,7793,1,8,2,274800
25614,7793,1,26,6,274800
25615,7793,1,187,4,274800
25616,7794,1,61,8,274860
25617,7795,1,5,7,274860
25618,7796,1,87,8,274860
25619,7796,1,21,12,274860
25620,7796,1,111,8,274860
25621,7796,1,3,11,274860
25622,7796,1,67,2,274860
25623,7796,1,42,9,274860
25624,7797,1,4,7,274920
25625,7798,1,360,5,274980
25626,7799,1,22,10,275100
25627,7799,1,34,2,275100
25628,7799,1,32,6,275100
25629,7799,1,1,10,275100
25630,7799,1,28,3,275100
25631,7799,1,10,10,275100
25632,7800,1,45,5,275220
25633,7800,1,126,10,275220
25634,7801,1,10,5,275280
25635,7801,1,1,10,275280
25636,7801,1,311,2,275280
25637,7801,1,31,5,275280
25638,7801,1,426,10,275280
25639,7802,1,48,3,275280
25640,7802,1,7,5,275280
25641,7802,1,10,10,275280
25642,7802,1,40,4,275280
25643,7803,1,17,6,275340
25644,7803,1,24,8,275340
25645,7803,1,88,5,275340
25646,7803,1,157,4,275340
25647,7803,1,305,4,275340
25648,7803,1,37,8,275340
25649,7804,1,13,8,275340
25650,7804,1,1,12,275340
25651,7804,1,26,3,275340
25652,7804,1,34,2,275340
25653,7805,1,260,7,275340
25654,7805,1,48,3,275340
25655,7805,1,1,9,275340
25656,7805,1,301,5,275340
25657,7805,1,18,2,275340
25658,7805,1,28,1,275340
25659,7805,1,27,8,275340
25660,7805,1,103,6,275340
25661,7805,1,326,4,275340
25662,7805,1,40,8,275340
25663,7805,1,2,8,275340
25664,7805,1,12,10,275340
25665,7805,1,6,4,275340
25666,7805,1,199,2,275340
25667,7805,1,294,6,275340
25668,7806,1,14,8,275340
25669,7806,1,28,5,275340
25670,7807,1,7,8,275400
25671,7808,1,260,9,275520
25672,7809,1,1,5,275580
25673,7809,1,90,10,275580
25674,7809,1,83,6,275580
25675,7810,1,20,6,275580
25676,7810,1,9,5,275580
25677,7810,1,6,6,275580
25678,7810,1,39,6,275580
25679,7810,1,272,2,275580
25680,7810,1,49,3,275580
25681,7810,1,37,6,275580
25682,7810,1,21,5,275580
25683,7810,1,170,10,275580
25684,7810,1,337,9,275580
25685,7811,1,56,7,275700
25686,7811,1,65,3,275700
25687,7811,1,61,2,275700
25688,7812,1,139,10,275700
25689,7812,1,8,10,275700
25690,7812,1,142,6,275700
25691,7813,1,36,8,275760
25692,7814,1,0,3,275820
25693,7814,1,105,7,275820
25694,7814,1,134,7,275820
25695,7814,1,198,12,275820
25696,7815,1,47,11,275820
25697,7816,1,59,4,275880
25698,7817,1,45,4,275880
25699,7817,1,119,3,275880
25700,7818,1,109,9,275940
25701,7818,1,24,6,275940
25702,7819,1,96,6,276000
25703,7820,1,124,2,276060
25704,7820,1,148,12,276060
25705,7820,1,190,6,276060
25706,7820,1,29,8,276060
25707,7820,1,2,6,276060
25708,7820,1,76,6,276060
25709,7820,1,48,8,276060
25710,7820,1,126,10,276060
25711,7820,1,42,7,276060
25712,7821,1,166,5,276060
25713,7822,1,1,6,276120
25714,7822,1,5,6,276120
25715,7822,1,36,10,276120
25716,7822,1,13,4,276120
25717,7823,1,26,5,276120
25718,7823,1,287,7,276120
25719,7824,1,13,6,276180
25720,7825,1,41,6,276420
25721,7825,1,7,8,276420
25722,7825,1,38,8,276420
25723,7826,1,116,12,276420
25724,7827,1,1,8,276480
25725,7827,1,0,6,276480
25726,7827,1,49,4,276480
25727,7827,1,5,4,276480
25728,7827,1,6,4,276480
25729,7827,1,25,6,276480
25730,7827,1,100,8,276480
25731,7827,1,15,12,276480
25732,7827,1,98,9,276480
25733,7828,1,46,6,276480
25734,7828,1,60,11,276480
25735,7828,1,81,1,276480
25736,7828,1,17,8,276480
25737,7828,1,3,8,276480
25738,7828,1,7,12,276480
25739,7828,1,4,7,276480
25740,7829,1,44,8,276480
25741,7829,1,438,6,276480
25742,7830,1,2,7,276540
25743,7830,1,13,2,276540
25744,7830,1,0,6,276540
