order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
26162,7998,1,161,7,-1,99999,-1,-1,-3,-1,1,282180
26163,7999,1,32,12,-1,99999,-1,-1,-3,-1,1,282240
26164,8000,1,11,4,-1,99999,-1,-1,-3,-1,1,282240
26165,8000,1,28,11,-1,99999,-1,-1,-3,-1,1,282240
26166,8000,1,43,6,-1,99999,-1,-1,-3,-1,1,282240
26167,8000,1,44,8,-1,99999,-1,-1,-3,-1,1,282240
26168,8001,1,0,9,-1,99999,-1,-1,-3,-1,1,282540
26169,8001,1,29,10,-1,99999,-1,-1,-3,-1,1,282540
26170,8002,1,11,11,-1,99999,-1,-1,-3,-1,1,282540
26171,8003,1,1,6,-1,99999,-1,-1,-3,-1,1,282600
26172,8003,1,258,4,-1,99999,-1,-1,-3,-1,1,282600
26173,8003,1,44,10,-1,99999,-1,-1,-3,-1,1,282600
26174,8004,1,0,8,-1,99999,-1,-1,-3,-1,1,282660
26175,8004,1,438,8,-1,99999,-1,-1,-3,-1,1,282660
26176,8004,1,45,10,-1,99999,-1,-1,-3,-1,1,282660
26177,8004,1,14,5,-1,99999,-1,-1,-3,-1,1,282660
26178,8004,1,21,8,-1,99999,-1,-1,-3,-1,1,282660
26179,8005,1,31,4,-1,99999,-1,-1,-3,-1,1,282660
26180,8005,1,19,8,-1,99999,-1,-1,-3,-1,1,282660
26181,8005,1,17,3,-1,99999,-1,-1,-3,-1,1,282660
26182,8006,1,24,10,-1,99999,-1,-1,-3,-1,1,282720
26183,8006,1,91,7,-1,99999,-1,-1,-3,-1,1,282720
26184,8006,1,38,10,-1,99999,-1,-1,-3,-1,1,282720
26185,8006,1,43,10,-1,99999,-1,-1,-3,-1,1,282720
26186,8006,1,171,2,-1,99999,-1,-1,-3,-1,1,282720
26187,8007,1,27,6,-1,99999,-1,-1,-3,-1,1,282720
26188,8007,1,19,5,-1,99999,-1,-1,-3,-1,1,282720
26189,8008,1,44,4,-1,99999,-1,-1,-3,-1,1,282720
26190,8009,1,143,7,-1,99999,-1,-1,-3,-1,1,282720
26191,8010,1,186,10,-1,99999,-1,-1,-3,-1,1,282720
26192,8010,1,45,8,-1,99999,-1,-1,-3,-1,1,282720
26193,8010,1,3,10,-1,99999,-1,-1,-3,-1,1,282720
26194,8010,1,14,4,-1,99999,-1,-1,-3,-1,1,282720
26195,8011,1,1,12,-1,99999,-1,-1,-3,-1,1,282780
26196,8012,1,18,10,-1,99999,-1,-1,-3,-1,1,282840
26197,8013,1,145,8,-1,99999,-1,-1,-3,-1,1,282960
26198,8014,1,138,6,-1,99999,-1,-1,-3,-1,1,282960
26199,8014,1,3,7,-1,99999,-1,-1,-3,-1,1,282960
26200,8014,1,100,6,-1,99999,-1,-1,-3,-1,1,282960
26201,8014,1,12,5,-1,99999,-1,-1,-3,-1,1,282960
26202,8014,1,13,10,-1,99999,-1,-1,-3,-1,1,282960
26203,8014,1,30,3,-1,99999,-1,-1,-3,-1,1,282960
26204,8014,1,15,6,-1,99999,-1,-1,-3,-1,1,282960
26205,8014,1,17,6,-1,99999,-1,-1,-3,-1,1,282960
26206,8014,1,0,2,-1,99999,-1,-1,-3,-1,1,282960
26207,8015,1,13,12,-1,99999,-1,-1,-3,-1,1,283020
26208,8015,1,1,6,-1,99999,-1,-1,-3,-1,1,283020
26209,8015,1,20,8,-1,99999,-1,-1,-3,-1,1,283020
26210,8015,1,128,10,-1,99999,-1,-1,-3,-1,1,283020
26211,8015,1,35,5,-1,99999,-1,-1,-3,-1,1,283020
26212,8015,1,71,9,-1,99999,-1,-1,-3,-1,1,283020
26213,8015,1,47,6,-1,99999,-1,-1,-3,-1,1,283020
26214,8015,1,153,8,-1,99999,-1,-1,-3,-1,1,283020
26215,8015,1,15,5,-1,99999,-1,-1,-3,-1,1,283020
26216,8015,1,43,9,-1,99999,-1,-1,-3,-1,1,283020
26217,8016,1,19,12,-1,99999,-1,-1,-3,-1,1,283020
26218,8017,1,21,8,-1,99999,-1,-1,-3,-1,1,283020
26219,8018,1,48,8,-1,99999,-1,-1,-3,-1,1,283020
26220,8019,1,0,8,-1,99999,-1,-1,-3,-1,1,283020
26221,8020,1,23,2,-1,99999,-1,-1,-3,-1,1,283020
26222,8020,1,148,5,-1,99999,-1,-1,-3,-1,1,283020
26223,8020,1,2,10,-1,99999,-1,-1,-3,-1,1,283020
26224,8020,1,193,12,-1,99999,-1,-1,-3,-1,1,283020
26225,8020,1,68,8,-1,99999,-1,-1,-3,-1,1,283020
26226,8020,1,3,10,-1,99999,-1,-1,-3,-1,1,283020
26227,8020,1,71,8,-1,99999,-1,-1,-3,-1,1,283020
26228,8020,1,39,5,-1,99999,-1,-1,-3,-1,1,283020
26229,8020,1,81,2,-1,99999,-1,-1,-3,-1,1,283020
26230,8020,1,11,7,-1,99999,-1,-1,-3,-1,1,283020
26231,8020,1,73,4,-1,99999,-1,-1,-3,-1,1,283020
26232,8020,1,38,11,-1,99999,-1,-1,-3,-1,1,283020
26233,8020,1,1,12,-1,99999,-1,-1,-3,-1,1,283020
26234,8020,1,263,4,-1,99999,-1,-1,-3,-1,1,283020
26235,8020,1,381,9,-1,99999,-1,-1,-3,-1,1,283020
26236,8020,1,28,12,-1,99999,-1,-1,-3,-1,1,283020
26237,8021,1,72,8,-1,99999,-1,-1,-3,-1,1,283020
26238,8021,1,18,10,-1,99999,-1,-1,-3,-1,1,283020
26239,8021,1,230,12,-1,99999,-1,-1,-3,-1,1,283020
26240,8022,1,36,6,-1,99999,-1,-1,-3,-1,1,283080
26241,8023,1,25,4,-1,99999,-1,-1,-3,-1,1,283080
26242,8023,1,327,4,-1,99999,-1,-1,-3,-1,1,283080
26243,8023,1,31,12,-1,99999,-1,-1,-3,-1,1,283080
26244,8023,1,10,4,-1,99999,-1,-1,-3,-1,1,283080
26245,8024,1,0,9,-1,99999,-1,-1,-3,-1,1,283140
26246,8024,1,46,8,-1,99999,-1,-1,-3,-1,1,283140
26247,8024,1,3,9,-1,99999,-1,-1,-3,-1,1,283140
26248,8025,1,272,11,-1,99999,-1,-1,-3,-1,1,283140
26249,8025,1,187,11,-1,99999,-1,-1,-3,-1,1,283140
26250,8025,1,37,10,-1,99999,-1,-1,-3,-1,1,283140
26251,8025,1,0,3,-1,99999,-1,-1,-3,-1,1,283140
26252,8025,1,27,6,-1,99999,-1,-1,-3,-1,1,283140
26253,8025,1,46,11,-1,99999,-1,-1,-3,-1,1,283140
26254,8026,1,96,7,-1,99999,-1,-1,-3,-1,1,283140
26255,8026,1,284,9,-1,99999,-1,-1,-3,-1,1,283140
26256,8026,1,121,4,-1,99999,-1,-1,-3,-1,1,283140
26257,8026,1,8,6,-1,99999,-1,-1,-3,-1,1,283140
26258,8026,1,1,10,-1,99999,-1,-1,-3,-1,1,283140
26259,8026,1,66,7,-1,99999,-1,-1,-3,-1,1,283140
26260,8026,1,45,12,-1,99999,-1,-1,-3,-1,1,283140
26261,8027,1,35,5,-1,99999,-1,-1,-3,-1,1,283200
26262,8028,1,11,10,-1,99999,-1,-1,-3,-1,1,283200
26263,8028,1,222,8,-1,99999,-1,-1,-3,-1,1,283200
26264,8028,1,95,8,-1,99999,-1,-1,-3,-1,1,283200
26265,8028,1,188,8,-1,99999,-1,-1,-3,-1,1,283200
26266,8029,1,42,9,-1,99999,-1,-1,-3,-1,1,283200
26267,8029,1,67,3,-1,99999,-1,-1,-3,-1,1,283200
26268,8030,1,69,8,-1,99999,-1,-1,-3,-1,1,283260
26269,8030,1,0,5,-1,99999,-1,-1,-3,-1,1,283260
26270,8030,1,269,9,-1,99999,-1,-1,-3,-1,1,283260
26271,8030,1,18,1,-1,99999,-1,-1,-3,-1,1,283260
26272,8030,1,183,4,-1,99999,-1,-1,-3,-1,1,283260
26273,8030,1,7,6,-1,99999,-1,-1,-3,-1,1,283260
26274,8030,1,8,10,-1,99999,-1,-1,-3,-1,1,283260
26275,8031,1,2,8,-1,99999,-1,-1,-3,-1,1,283320
26276,8031,1,425,10,-1,99999,-1,-1,-3,-1,1,283320
26277,8031,1,5,9,-1,99999,-1,-1,-3,-1,1,283320
26278,8031,1,28,4,-1,99999,-1,-1,-3,-1,1,283320
26279,8031,1,266,12,-1,99999,-1,-1,-3,-1,1,283320
26280,8031,1,0,6,-1,99999,-1,-1,-3,-1,1,283320
26281,8032,1,25,5,-1,99999,-1,-1,-3,-1,1,283380
26282,8032,1,1,10,-1,99999,-1,-1,-3,-1,1,283380
26283,8032,1,48,4,-1,99999,-1,-1,-3,-1,1,283380
26284,8032,1,73,2,-1,99999,-1,-1,-3,-1,1,283380
26285,8032,1,147,4,-1,99999,-1,-1,-3,-1,1,283380
26286,8032,1,44,2,-1,99999,-1,-1,-3,-1,1,283380
26287,8032,1,16,12,-1,99999,-1,-1,-3,-1,1,283380
26288,8032,1,27,6,-1,99999,-1,-1,-3,-1,1,283380
26289,8032,1,129,8,-1,99999,-1,-1,-3,-1,1,283380
26290,8033,1,14,2,-1,99999,-1,-1,-3,-1,1,283380
26291,8033,1,6,4,-1,99999,-1,-1,-3,-1,1,283380
26292,8034,1,14,3,-1,99999,-1,-1,-3,-1,1,283440
26293,8035,1,44,5,-1,99999,-1,-1,-3,-1,1,283440
26294,8035,1,24,11,-1,99999,-1,-1,-3,-1,1,283440
26295,8035,1,27,9,-1,99999,-1,-1,-3,-1,1,283440
26296,8035,1,9,8,-1,99999,-1,-1,-3,-1,1,283440
26297,8036,1,1,12,-1,99999,-1,-1,-3,-1,1,283500
26298,8037,1,67,9,-1,99999,-1,-1,-3,-1,1,283560
26299,8038,1,283,8,-1,99999,-1,-1,-3,-1,1,283560
26300,8038,1,8,3,-1,99999,-1,-1,-3,-1,1,283560
26301,8038,1,43,4,-1,99999,-1,-1,-3,-1,1,283560
26302,8038,1,176,6,-1,99999,-1,-1,-3,-1,1,283560
26303,8038,1,157,8,-1,99999,-1,-1,-3,-1,1,283560
26304,8038,1,60,8,-1,99999,-1,-1,-3,-1,1,283560
26305,8038,1,202,6,-1,99999,-1,-1,-3,-1,1,283560
26306,8039,1,42,11,-1,99999,-1,-1,-3,-1,1,283620
26307,8040,1,96,7,-1,99999,-1,-1,-3,-1,1,283620
26308,8041,1,29,4,-1,99999,-1,-1,-3,-1,1,283680
26309,8042,1,360,10,-1,99999,-1,-1,-3,-1,1,283740
26310,8043,1,33,6,-1,99999,-1,-1,-3,-1,1,283740
26311,8043,1,161,4,-1,99999,-1,-1,-3,-1,1,283740
26312,8043,1,199,8,-1,99999,-1,-1,-3,-1,1,283740
26313,8044,1,275,2,-1,99999,-1,-1,-3,-1,1,283740
26314,8044,1,1,8,-1,99999,-1,-1,-3,-1,1,283740
26315,8044,1,7,11,-1,99999,-1,-1,-3,-1,1,283740
26316,8044,1,18,10,-1,99999,-1,-1,-3,-1,1,283740
26317,8044,1,118,10,-1,99999,-1,-1,-3,-1,1,283740
26318,8044,1,20,10,-1,99999,-1,-1,-3,-1,1,283740
26319,8044,1,28,4,-1,99999,-1,-1,-3,-1,1,283740
26320,8045,1,40,2,-1,99999,-1,-1,-3,-1,1,283800
26321,8046,1,75,4,-1,99999,-1,-1,-3,-1,1,283800
26322,8046,1,5,6,-1,99999,-1,-1,-3,-1,1,283800
26323,8046,1,13,10,-1,99999,-1,-1,-3,-1,1,283800
26324,8047,1,10,6,-1,99999,-1,-1,-3,-1,1,283800
26325,8047,1,44,7,-1,99999,-1,-1,-3,-1,1,283800
26326,8048,1,0,7,-1,99999,-1,-1,-3,-1,1,283860
26327,8048,1,94,5,-1,99999,-1,-1,-3,-1,1,283860
26328,8049,1,92,5,-1,99999,-1,-1,-3,-1,1,283860
26329,8049,1,47,4,-1,99999,-1,-1,-3,-1,1,283860
26330,8050,1,459,9,-1,99999,-1,-1,-3,-1,1,283860
26331,8051,1,65,5,-1,99999,-1,-1,-3,-1,1,283860
26332,8051,1,60,8,-1,99999,-1,-1,-3,-1,1,283860
26333,8052,1,0,10,-1,99999,-1,-1,-3,-1,1,283920
26334,8052,1,44,8,-1,99999,-1,-1,-3,-1,1,283920
26335,8052,1,14,2,-1,99999,-1,-1,-3,-1,1,283920
26336,8053,1,475,3,-1,99999,-1,-1,-3,-1,1,283980
26337,8053,1,380,3,-1,99999,-1,-1,-3,-1,1,283980
26338,8053,1,177,4,-1,99999,-1,-1,-3,-1,1,283980
26339,8053,1,146,11,-1,99999,-1,-1,-3,-1,1,283980
26340,8054,1,182,6,-1,99999,-1,-1,-3,-1,1,283980
26341,8054,1,11,4,-1,99999,-1,-1,-3,-1,1,283980
26342,8054,1,47,11,-1,99999,-1,-1,-3,-1,1,283980
26343,8054,1,65,10,-1,99999,-1,-1,-3,-1,1,283980
26344,8055,1,156,6,-1,99999,-1,-1,-3,-1,1,284040
26345,8056,1,11,1,-1,99999,-1,-1,-3,-1,1,284100
26346,8056,1,37,11,-1,99999,-1,-1,-3,-1,1,284100
26347,8057,1,37,4,-1,99999,-1,-1,-3,-1,1,284100
26348,8057,1,44,6,-1,99999,-1,-1,-3,-1,1,284100
26349,8058,1,36,9,-1,99999,-1,-1,-3,-1,1,284100
26350,8058,1,16,7,-1,99999,-1,-1,-3,-1,1,284100
26351,8058,1,296,8,-1,99999,-1,-1,-3,-1,1,284100
26352,8058,1,335,2,-1,99999,-1,-1,-3,-1,1,284100
26353,8058,1,37,11,-1,99999,-1,-1,-3,-1,1,284100
26354,8058,1,158,6,-1,99999,-1,-1,-3,-1,1,284100
26355,8058,1,45,8,-1,99999,-1,-1,-3,-1,1,284100
26356,8058,1,50,8,-1,99999,-1,-1,-3,-1,1,284100
26357,8058,1,62,8,-1,99999,-1,-1,-3,-1,1,284100
26358,8058,1,271,10,-1,99999,-1,-1,-3,-1,1,284100
26359,8058,1,76,5,-1,99999,-1,-1,-3,-1,1,284100
26360,8058,1,40,4,-1,99999,-1,-1,-3,-1,1,284100
26361,8059,1,28,7,-1,99999,-1,-1,-3,-1,1,284160
26362,8059,1,205,7,-1,99999,-1,-1,-3,-1,1,284160
26363,8059,1,8,7,-1,99999,-1,-1,-3,-1,1,284160
26364,8060,1,25,4,-1,99999,-1,-1,-3,-1,1,284160
26365,8060,1,26,8,-1,99999,-1,-1,-3,-1,1,284160
26366,8060,1,169,7,-1,99999,-1,-1,-3,-1,1,284160
26367,8060,1,323,10,-1,99999,-1,-1,-3,-1,1,284160
26368,8060,1,44,5,-1,99999,-1,-1,-3,-1,1,284160
26369,8060,1,8,9,-1,99999,-1,-1,-3,-1,1,284160
26370,8060,1,28,12,-1,99999,-1,-1,-3,-1,1,284160
26371,8061,1,24,7,-1,99999,-1,-1,-3,-1,1,284160
26372,8061,1,30,5,-1,99999,-1,-1,-3,-1,1,284160
26373,8061,1,199,6,-1,99999,-1,-1,-3,-1,1,284160
26374,8062,1,99,4,-1,99999,-1,-1,-3,-1,1,284160
26375,8062,1,54,1,-1,99999,-1,-1,-3,-1,1,284160
26376,8063,1,12,12,-1,99999,-1,-1,-3,-1,1,284220
26377,8064,1,90,6,-1,99999,-1,-1,-3,-1,1,284280
26378,8064,1,42,10,-1,99999,-1,-1,-3,-1,1,284280
26379,8064,1,103,8,-1,99999,-1,-1,-3,-1,1,284280
26380,8064,1,320,10,-1,99999,-1,-1,-3,-1,1,284280
26381,8065,1,4,8,-1,99999,-1,-1,-3,-1,1,284340
26382,8066,1,24,6,-1,99999,-1,-1,-3,-1,1,284340
26383,8066,1,34,4,-1,99999,-1,-1,-3,-1,1,284340
26384,8066,1,73,6,-1,99999,-1,-1,-3,-1,1,284340
26385,8066,1,49,9,-1,99999,-1,-1,-3,-1,1,284340
26386,8066,1,300,5,-1,99999,-1,-1,-3,-1,1,284340
26387,8067,1,24,9,-1,99999,-1,-1,-3,-1,1,284400
26388,8067,1,23,6,-1,99999,-1,-1,-3,-1,1,284400
26389,8067,1,42,8,-1,99999,-1,-1,-3,-1,1,284400
26390,8068,1,215,8,-1,99999,-1,-1,-3,-1,1,284400
26391,8069,1,177,2,-1,99999,-1,-1,-3,-1,1,284460
26392,8069,1,6,8,-1,99999,-1,-1,-3,-1,1,284460
26393,8069,1,5,12,-1,99999,-1,-1,-3,-1,1,284460
26394,8069,1,119,4,-1,99999,-1,-1,-3,-1,1,284460
26395,8070,1,27,6,-1,99999,-1,-1,-3,-1,1,284460
26396,8071,1,21,4,-1,99999,-1,-1,-3,-1,1,284520
26397,8072,1,112,4,-1,99999,-1,-1,-3,-1,1,284520
26398,8073,1,60,10,-1,99999,-1,-1,-3,-1,1,284580
26399,8074,1,111,6,-1,99999,-1,-1,-3,-1,1,284580
26400,8074,1,33,6,-1,99999,-1,-1,-3,-1,1,284580
26401,8074,1,140,2,-1,99999,-1,-1,-3,-1,1,284580
26402,8074,1,266,10,-1,99999,-1,-1,-3,-1,1,284580
26403,8074,1,144,4,-1,99999,-1,-1,-3,-1,1,284580
26404,8075,1,19,10,-1,99999,-1,-1,-3,-1,1,284640
26405,8076,1,24,6,-1,99999,-1,-1,-3,-1,1,284640
26406,8076,1,0,10,-1,99999,-1,-1,-3,-1,1,284640
26407,8076,1,397,4,-1,99999,-1,-1,-3,-1,1,284640
26408,8076,1,9,8,-1,99999,-1,-1,-3,-1,1,284640
26409,8077,1,49,3,-1,99999,-1,-1,-3,-1,1,284700
26410,8077,1,58,7,-1,99999,-1,-1,-3,-1,1,284700
26411,8077,1,233,6,-1,99999,-1,-1,-3,-1,1,284700
26412,8077,1,0,11,-1,99999,-1,-1,-3,-1,1,284700
26413,8077,1,96,8,-1,99999,-1,-1,-3,-1,1,284700
26414,8077,1,75,11,-1,99999,-1,-1,-3,-1,1,284700
26415,8078,1,2,8,-1,99999,-1,-1,-3,-1,1,284700
26416,8079,1,137,8,-1,99999,-1,-1,-3,-1,1,284760
26417,8080,1,0,9,-1,99999,-1,-1,-3,-1,1,284760
26418,8080,1,349,6,-1,99999,-1,-1,-3,-1,1,284760
26419,8081,1,44,8,-1,99999,-1,-1,-3,-1,1,284760
26420,8082,1,47,8,-1,99999,-1,-1,-3,-1,1,284760
26421,8082,1,54,6,-1,99999,-1,-1,-3,-1,1,284760
26422,8082,1,100,7,-1,99999,-1,-1,-3,-1,1,284760
26423,8083,1,2,12,-1,99999,-1,-1,-3,-1,1,284760
26424,8084,1,134,6,-1,99999,-1,-1,-3,-1,1,284820
26425,8085,1,4,3,-1,99999,-1,-1,-3,-1,1,284940
26426,8085,1,102,2,-1,99999,-1,-1,-3,-1,1,284940
26427,8085,1,8,6,-1,99999,-1,-1,-3,-1,1,284940
26428,8085,1,12,6,-1,99999,-1,-1,-3,-1,1,284940
26429,8085,1,55,6,-1,99999,-1,-1,-3,-1,1,284940
26430,8085,1,445,2,-1,99999,-1,-1,-3,-1,1,284940
26431,8085,1,99,10,-1,99999,-1,-1,-3,-1,1,284940
26432,8085,1,214,6,-1,99999,-1,-1,-3,-1,1,284940
26433,8085,1,194,2,-1,99999,-1,-1,-3,-1,1,284940
26434,8085,1,49,4,-1,99999,-1,-1,-3,-1,1,284940
26435,8085,1,34,6,-1,99999,-1,-1,-3,-1,1,284940
26436,8085,1,0,8,-1,99999,-1,-1,-3,-1,1,284940
26437,8085,1,11,1,-1,99999,-1,-1,-3,-1,1,284940
26438,8085,1,218,2,-1,99999,-1,-1,-3,-1,1,284940
26439,8085,1,166,1,-1,99999,-1,-1,-3,-1,1,284940
26440,8085,1,48,9,-1,99999,-1,-1,-3,-1,1,284940
26441,8085,1,2,5,-1,99999,-1,-1,-3,-1,1,284940
26442,8086,1,426,12,-1,99999,-1,-1,-3,-1,1,285000
26443,8086,1,16,3,-1,99999,-1,-1,-3,-1,1,285000
26444,8087,1,3,10,-1,99999,-1,-1,-3,-1,1,285060
26445,8087,1,98,12,-1,99999,-1,-1,-3,-1,1,285060
26446,8087,1,35,10,-1,99999,-1,-1,-3,-1,1,285060
26447,8087,1,19,11,-1,99999,-1,-1,-3,-1,1,285060
26448,8087,1,9,9,-1,99999,-1,-1,-3,-1,1,285060
26449,8087,1,17,4,-1,99999,-1,-1,-3,-1,1,285060
26450,8087,1,119,2,-1,99999,-1,-1,-3,-1,1,285060
26451,8087,1,42,1,-1,99999,-1,-1,-3,-1,1,285060
26452,8087,1,12,6,-1,99999,-1,-1,-3,-1,1,285060
26453,8087,1,1,6,-1,99999,-1,-1,-3,-1,1,285060
26454,8087,1,15,7,-1,99999,-1,-1,-3,-1,1,285060
26455,8087,1,33,7,-1,99999,-1,-1,-3,-1,1,285060
26456,8087,1,0,5,-1,99999,-1,-1,-3,-1,1,285060
26457,8087,1,14,3,-1,99999,-1,-1,-3,-1,1,285060
26458,8087,1,5,3,-1,99999,-1,-1,-3,-1,1,285060
26459,8088,1,5,5,-1,99999,-1,-1,-3,-1,1,285180
26460,8088,1,9,6,-1,99999,-1,-1,-3,-1,1,285180
26461,8088,1,39,2,-1,99999,-1,-1,-3,-1,1,285180
26462,8089,1,122,6,-1,99999,-1,-1,-3,-1,1,285180
26463,8089,1,17,5,-1,99999,-1,-1,-3,-1,1,285180
26464,8090,1,15,12,-1,99999,-1,-1,-3,-1,1,285180
26465,8091,1,16,11,-1,99999,-1,-1,-3,-1,1,285240
26466,8092,1,29,6,-1,99999,-1,-1,-3,-1,1,285240
26467,8092,1,22,6,-1,99999,-1,-1,-3,-1,1,285240
26468,8092,1,72,3,-1,99999,-1,-1,-3,-1,1,285240
26469,8092,1,60,2,-1,99999,-1,-1,-3,-1,1,285240
26470,8093,1,39,7,-1,99999,-1,-1,-3,-1,1,285240
26471,8094,1,0,6,-1,99999,-1,-1,-3,-1,1,285300
26472,8094,1,10,6,-1,99999,-1,-1,-3,-1,1,285300
26473,8094,1,7,4,-1,99999,-1,-1,-3,-1,1,285300
26474,8094,1,1,6,-1,99999,-1,-1,-3,-1,1,285300
26475,8095,1,42,3,-1,99999,-1,-1,-3,-1,1,285300
26476,8096,1,40,3,-1,99999,-1,-1,-3,-1,1,285300
26477,8097,1,148,6,-1,99999,-1,-1,-3,-1,1,285300
26478,8097,1,351,8,-1,99999,-1,-1,-3,-1,1,285300
26479,8097,1,88,8,-1,99999,-1,-1,-3,-1,1,285300
26480,8097,1,122,10,-1,99999,-1,-1,-3,-1,1,285300
26481,8097,1,41,10,-1,99999,-1,-1,-3,-1,1,285300
26482,8098,1,4,8,-1,99999,-1,-1,-3,-1,1,285300
26483,8099,1,119,11,-1,99999,-1,-1,-3,-1,1,285420
26484,8099,1,47,8,-1,99999,-1,-1,-3,-1,1,285420
26485,8099,1,35,7,-1,99999,-1,-1,-3,-1,1,285420
26486,8100,1,66,5,-1,99999,-1,-1,-3,-1,1,285420
26487,8100,1,13,3,-1,99999,-1,-1,-3,-1,1,285420
26488,8101,1,166,6,-1,99999,-1,-1,-3,-1,1,285420
26489,8101,1,0,8,-1,99999,-1,-1,-3,-1,1,285420
26490,8101,1,11,9,-1,99999,-1,-1,-3,-1,1,285420
26491,8101,1,27,5,-1,99999,-1,-1,-3,-1,1,285420
26492,8101,1,4,3,-1,99999,-1,-1,-3,-1,1,285420
26493,8101,1,3,6,-1,99999,-1,-1,-3,-1,1,285420
26494,8101,1,186,9,-1,99999,-1,-1,-3,-1,1,285420
26495,8101,1,2,6,-1,99999,-1,-1,-3,-1,1,285420
26496,8101,1,127,8,-1,99999,-1,-1,-3,-1,1,285420
26497,8101,1,18,3,-1,99999,-1,-1,-3,-1,1,285420
26498,8101,1,19,7,-1,99999,-1,-1,-3,-1,1,285420
26499,8101,1,13,6,-1,99999,-1,-1,-3,-1,1,285420
26500,8102,1,56,8,-1,99999,-1,-1,-3,-1,1,285420
26501,8102,1,76,8,-1,99999,-1,-1,-3,-1,1,285420
26502,8103,1,42,4,-1,99999,-1,-1,-3,-1,1,285420
26503,8104,1,19,12,-1,99999,-1,-1,-3,-1,1,285420
26504,8104,1,4,8,-1,99999,-1,-1,-3,-1,1,285420
26505,8104,1,17,12,-1,99999,-1,-1,-3,-1,1,285420
26506,8104,1,144,5,-1,99999,-1,-1,-3,-1,1,285420
26507,8105,1,39,6,-1,99999,-1,-1,-3,-1,1,285480
26508,8106,1,23,10,-1,99999,-1,-1,-3,-1,1,285540
26509,8106,1,493,3,-1,99999,-1,-1,-3,-1,1,285540
26510,8106,1,9,7,-1,99999,-1,-1,-3,-1,1,285540
26511,8107,1,59,1,-1,99999,-1,-1,-3,-1,1,285600
26512,8108,1,30,7,-1,99999,-1,-1,-3,-1,1,285600
26513,8108,1,13,2,-1,99999,-1,-1,-3,-1,1,285600
26514,8109,1,13,4,-1,99999,-1,-1,-3,-1,1,285660
26515,8110,1,148,12,-1,99999,-1,-1,-3,-1,1,285660
26516,8110,1,49,12,-1,99999,-1,-1,-3,-1,1,285660
26517,8111,1,38,5,-1,99999,-1,-1,-3,-1,1,285780
26518,8111,1,37,8,-1,99999,-1,-1,-3,-1,1,285780
26519,8111,1,10,10,-1,99999,-1,-1,-3,-1,1,285780
26520,8111,1,249,3,-1,99999,-1,-1,-3,-1,1,285780
26521,8111,1,27,4,-1,99999,-1,-1,-3,-1,1,285780
26522,8112,1,1,4,-1,99999,-1,-1,-3,-1,1,285840
26523,8112,1,168,2,-1,99999,-1,-1,-3,-1,1,285840
26524,8112,1,47,12,-1,99999,-1,-1,-3,-1,1,285840
26525,8112,1,9,6,-1,99999,-1,-1,-3,-1,1,285840
26526,8113,1,75,9,-1,99999,-1,-1,-3,-1,1,285840
26527,8114,1,169,6,-1,99999,-1,-1,-3,-1,1,285900
26528,8114,1,2,2,-1,99999,-1,-1,-3,-1,1,285900
26529,8114,1,127,6,-1,99999,-1,-1,-3,-1,1,285900
26530,8115,1,1,3,-1,99999,-1,-1,-3,-1,1,285900
26531,8116,1,464,5,-1,99999,-1,-1,-3,-1,1,285900
26532,8117,1,0,6,-1,99999,-1,-1,-3,-1,1,285900
26533,8118,1,24,6,-1,99999,-1,-1,-3,-1,1,285960
26534,8119,1,15,8,-1,99999,-1,-1,-3,-1,1,285960
26535,8119,1,427,5,-1,99999,-1,-1,-3,-1,1,285960
26536,8119,1,10,8,-1,99999,-1,-1,-3,-1,1,285960
26537,8119,1,30,9,-1,99999,-1,-1,-3,-1,1,285960
26538,8119,1,214,6,-1,99999,-1,-1,-3,-1,1,285960
26539,8119,1,24,1,-1,99999,-1,-1,-3,-1,1,285960
26540,8120,1,9,4,-1,99999,-1,-1,-3,-1,1,285960
26541,8120,1,11,7,-1,99999,-1,-1,-3,-1,1,285960
26542,8120,1,137,6,-1,99999,-1,-1,-3,-1,1,285960
26543,8120,1,42,4,-1,99999,-1,-1,-3,-1,1,285960
26544,8120,1,98,4,-1,99999,-1,-1,-3,-1,1,285960
26545,8120,1,23,12,-1,99999,-1,-1,-3,-1,1,285960
26546,8120,1,10,6,-1,99999,-1,-1,-3,-1,1,285960
26547,8120,1,6,8,-1,99999,-1,-1,-3,-1,1,285960
26548,8120,1,0,9,-1,99999,-1,-1,-3,-1,1,285960
26549,8121,1,1,9,-1,99999,-1,-1,-3,-1,1,285960
26550,8122,1,69,6,-1,99999,-1,-1,-3,-1,1,286080
26551,8122,1,391,7,-1,99999,-1,-1,-3,-1,1,286080
26552,8122,1,41,7,-1,99999,-1,-1,-3,-1,1,286080
26553,8123,1,121,4,-1,99999,-1,-1,-3,-1,1,286080
26554,8123,1,9,8,-1,99999,-1,-1,-3,-1,1,286080
26555,8123,1,6,10,-1,99999,-1,-1,-3,-1,1,286080
26556,8123,1,39,4,-1,99999,-1,-1,-3,-1,1,286080
26557,8124,1,30,12,-1,99999,-1,-1,-3,-1,1,286200
26558,8124,1,35,7,-1,99999,-1,-1,-3,-1,1,286200
26559,8124,1,109,5,-1,99999,-1,-1,-3,-1,1,286200
